"","X","Year","Month","Longitude","Latitude","Elevation","MaxTemp","MinTemp","Rainfall"
"342",342,2013,11,78.125,10.1474,293,28.1787,19.5564666666667,100.639904
"343",343,2013,12,78.125,10.1474,293,26.9653870967742,17.794064516129,39.005756
"344",344,2014,1,78.125,10.1474,293,28.1718387096774,17.0530322580645,13.974949
"345",345,2014,2,78.125,10.1474,293,31.0954642857143,16.7550714285714,8.809663
"346",346,2014,3,78.125,10.1474,293,34.2514193548387,18.3081290322581,12.261763
"347",347,2014,4,78.125,10.1474,293,37.9665666666667,22.6799666666667,4.650306
"348",348,2014,5,78.125,10.1474,293,36.8644516129032,24.2611612903226,88.041674
"349",349,2014,6,78.125,10.1474,293,38.0150333333333,24.3851666666667,24.799919
"350",350,2014,7,78.125,10.1474,293,35.8378064516129,23.4634193548387,76.734296
"351",351,2000,1,78.125,10.4597,303,28.8915806451613,17.5582258064516,77.443327
"352",352,2000,2,78.125,10.4597,303,31.6077931034483,19.7046896551724,123.429678
"353",353,2000,3,78.125,10.4597,303,35.4902258064516,20.6103548387097,8.07838
"354",354,2000,4,78.125,10.4597,303,40.1476,25.037,39.683824
"355",355,2000,5,78.125,10.4597,303,38.5113225806452,25.4393870967742,108.088317
"356",356,2000,6,78.125,10.4597,303,35.1692333333333,24.2969333333333,15.018648
"357",357,2000,7,78.125,10.4597,303,35.9237096774194,24.0520967741935,14.241028
"358",358,2000,8,78.125,10.4597,303,34.777064516129,23.8636774193548,56.071476
"359",359,2000,9,78.125,10.4597,303,34.6176333333333,23.6610333333333,335.041779
"360",360,2000,10,78.125,10.4597,303,33.032,22.1504193548387,220.419206
"361",361,2000,11,78.125,10.4597,303,29.3539666666667,19.6179333333333,241.642595
"362",362,2000,12,78.125,10.4597,303,28.1412258064516,16.9000322580645,125.559996
"363",363,2001,1,78.125,10.4597,303,30.0241612903226,18.4168709677419,50.713056
"364",364,2001,2,78.125,10.4597,303,34.3884642857143,17.89975,12.162204
"365",365,2001,3,78.125,10.4597,303,37.4175483870968,21.2389677419355,6.01845
"366",366,2001,4,78.125,10.4597,303,35.9499666666667,23.9564333333333,179.296022
"367",367,2001,5,78.125,10.4597,303,39.6066129032258,26.0026129032258,67.572787
"368",368,2001,6,78.125,10.4597,303,35.2591,24.5286333333333,136.48968
"369",369,2001,7,78.125,10.4597,303,35.3018709677419,24.416935483871,112.039967
"370",370,2001,8,78.125,10.4597,303,35.2059677419355,24.3114193548387,31.757361
"371",371,2001,9,78.125,10.4597,303,35.9607,23.8011666666667,201.365685
"372",372,2001,10,78.125,10.4597,303,32.1959677419355,22.9304193548387,351.088671
"373",373,2001,11,78.125,10.4597,303,29.6448333333333,21.2228,381.047037
"374",374,2001,12,78.125,10.4597,303,28.4219677419355,18.4503548387097,159.659668
"375",375,2002,1,78.125,10.4597,303,30.4673225806452,18.1799677419355,47.018892
"376",376,2002,2,78.125,10.4597,303,31.3671071428571,18.1444285714286,98.007501
"377",377,2002,3,78.125,10.4597,303,37.1782903225806,19.9707096774194,28.732678
"378",378,2002,4,78.125,10.4597,303,39.0404,24.4265,32.502363
"379",379,2002,5,78.125,10.4597,303,39.991,25.8845483870968,119.696062
"380",380,2002,6,78.125,10.4597,303,36.0825666666667,24.9127,85.568049
"381",381,2002,7,78.125,10.4597,303,36.9563548387097,24.7688387096774,42.207234
"382",382,2002,8,78.125,10.4597,303,35.6109032258064,24.3473870967742,38.814345
"383",383,2002,9,78.125,10.4597,303,38.1184,24.1085666666667,53.653621
"384",384,2002,10,78.125,10.4597,303,32.4710322580645,22.757,398.287913
"385",385,2002,11,78.125,10.4597,303,29.3968666666667,20.8924333333333,348.736945
"386",386,2002,12,78.125,10.4597,303,30.0217741935484,17.7241935483871,90.058704
"387",387,2003,1,78.125,10.4597,303,31.2729032258065,17.4397419354839,10.400962
"388",388,2003,2,78.125,10.4597,303,34.2438214285714,19.44875,31.868939
"389",389,2003,3,78.125,10.4597,303,36.5805483870968,20.5697741935484,72.574987
"390",390,2003,4,78.125,10.4597,303,39.0270666666667,24.6887666666667,35.197441
"391",391,2003,5,78.125,10.4597,303,40.2872903225806,26.5833225806452,62.042722
"392",392,2003,6,78.125,10.4597,303,37.6897333333333,25.5599,64.084588
"393",393,2003,7,78.125,10.4597,303,35.0350322580645,24.7042258064516,92.273993
"394",394,2003,8,78.125,10.4597,303,34.8371935483871,24.1643548387097,101.232167
"395",395,2003,9,78.125,10.4597,303,37.4021333333333,23.9459666666667,66.385749
"396",396,2003,10,78.125,10.4597,303,31.7728064516129,22.732,366.907323
"397",397,2003,11,78.125,10.4597,303,27.8049,20.5692333333333,378.873868
"398",398,2003,12,78.125,10.4597,303,29.6774193548387,18.387,31.475832
"399",399,2004,1,78.125,10.4597,303,30.9565806451613,17.5296451612903,58.139148
"400",400,2004,2,78.125,10.4597,303,33.9081034482759,17.2471379310345,8.32901
"401",401,2004,3,78.125,10.4597,303,37.8146129032258,20.4269677419355,24.317554
"402",402,2004,4,78.125,10.4597,303,39.7767333333333,25.5094666666667,103.621672
"403",403,2004,5,78.125,10.4597,303,34.224064516129,24.4043225806452,338.725674
"404",404,2004,6,78.125,10.4597,303,34.1926,23.8814666666667,70.836066
"405",405,2004,7,78.125,10.4597,303,35.6472903225806,23.7381935483871,66.285343
"406",406,2004,8,78.125,10.4597,303,36.1630322580645,24.2408709677419,28.603937
"407",407,2004,9,78.125,10.4597,303,33.4911,23.5213333333333,376.437922
"408",408,2004,10,78.125,10.4597,303,30.0423870967742,22.2362580645161,577.623375
"409",409,2004,11,78.125,10.4597,303,26.6224333333333,20.3975,357.08825
"410",410,2004,12,78.125,10.4597,303,27.5876451612903,17.8349032258064,74.965365
"411",411,2005,1,78.125,10.4597,303,30.2,18.1343870967742,45.706555
"412",412,2005,2,78.125,10.4597,303,33.0265714285714,17.9846428571429,110.642689
"413",413,2005,3,78.125,10.4597,303,35.5252258064516,21.422064516129,56.394207
"414",414,2005,4,78.125,10.4597,303,36.5227333333333,24.3973666666667,267.403771
"415",415,2005,5,78.125,10.4597,303,40.6352258064516,26.3544838709677,100.803853
"416",416,2005,6,78.125,10.4597,303,36.4907,24.999,65.179837
"417",417,2005,7,78.125,10.4597,303,35.2200967741936,24.5183548387097,180.291688
"418",418,2005,8,78.125,10.4597,303,37.164,24.6602903225806,22.149471
"419",419,2005,9,78.125,10.4597,303,35.4046666666667,23.7822,161.916162
"420",420,2005,10,78.125,10.4597,303,31.8572903225806,22.7638709677419,522.79816
"421",421,2005,11,78.125,10.4597,303,26.9259666666667,20.8385666666667,497.102537
"422",422,2005,12,78.125,10.4597,303,27.596,19.5532580645161,184.517143
"423",423,2006,1,78.125,10.4597,303,28.564,17.9560322580645,161.140249
"424",424,2006,2,78.125,10.4597,303,32.6221428571429,16.72025,18.087961
"425",425,2006,3,78.125,10.4597,303,34.5371290322581,21.5146451612903,154.641166
"426",426,2006,4,78.125,10.4597,303,39.1864333333333,24.6338333333333,36.97501
"427",427,2006,5,78.125,10.4597,303,39.4894838709677,26.1959032258065,36.886173
"428",428,2006,6,78.125,10.4597,303,36.5448666666667,24.8395,109.277913
"429",429,2006,7,78.125,10.4597,303,35.985,24.8391290322581,15.524193
"430",430,2006,8,78.125,10.4597,303,35.8221612903226,24.1990967741935,72.076321
"431",431,2006,9,78.125,10.4597,303,34.2182,23.5641,214.294352
"432",432,2006,10,78.125,10.4597,303,31.0397741935484,22.9658709677419,678.449492
"433",433,2006,11,78.125,10.4597,303,27.3122333333333,21.6481333333333,629.706256
"434",434,2006,12,78.125,10.4597,303,28.1900322580645,18.4179677419355,45.783813
"435",435,2007,1,78.125,10.4597,303,30.057935483871,17.3474516129032,15.527625
"436",436,2007,2,78.125,10.4597,303,32.23325,18.75,19.699002
"437",437,2007,3,78.125,10.4597,303,36.7902258064516,20.1741935483871,3.063296
"438",438,2007,4,78.125,10.4597,303,38.2092,24.3267666666667,92.617753
"439",439,2007,5,78.125,10.4597,303,40.7027096774194,26.4561612903226,122.767118
"440",440,2007,6,78.125,10.4597,303,35.4984,25.069,145.021259
"441",441,2007,7,78.125,10.4597,303,33.9894838709677,24.480935483871,212.884185
"442",442,2007,8,78.125,10.4597,303,34.7044838709677,23.9846451612903,124.402147
"443",443,2007,9,78.125,10.4597,303,33.4129333333333,23.5456333333333,250.688288
"444",444,2007,10,78.125,10.4597,303,32.4537096774194,22.9522258064516,520.655711
"445",445,2007,11,78.125,10.4597,303,28.7886,19.4791,171.43135
"446",446,2007,12,78.125,10.4597,303,27.5884193548387,18.5593225806452,221.093815
"447",447,2008,1,78.125,10.4597,303,29.8709677419355,17.0176774193548,22.072215
"448",448,2008,2,78.125,10.4597,303,31.9178275862069,19.0248275862069,57.379958
"449",449,2008,3,78.125,10.4597,303,31.5743548387097,21.288935483871,379.162229
"450",450,2008,4,78.125,10.4597,303,37.1587333333333,23.745,45.648186
"451",451,2008,5,78.125,10.4597,303,39.2473548387097,25.7195806451613,99.846844
"452",452,2008,6,78.125,10.4597,303,35.8542,24.6941,29.487988
"453",453,2008,7,78.125,10.4597,303,35.1169032258064,24.5617096774194,76.919747
"454",454,2008,8,78.125,10.4597,303,34.9835483870968,24.1514516129032,141.266166
"455",455,2008,9,78.125,10.4597,303,35.0674,23.6049666666667,111.49406
"456",456,2008,10,78.125,10.4597,303,32.5327741935484,22.8562903225806,384.403988
"457",457,2008,11,78.125,10.4597,303,29.5292333333333,20.7421333333333,371.316418
"458",458,2008,12,78.125,10.4597,303,27.3508709677419,18.2313870967742,94.942483
"459",459,2009,1,78.125,10.4597,303,28.6531290322581,16.7805161290323,30.644989
"460",460,2009,2,78.125,10.4597,303,33.3257142857143,16.515,1.012802
"461",461,2009,3,78.125,10.4597,303,35.4193548387097,20.4106451612903,57.460213
"462",462,2009,4,78.125,10.4597,303,39.4878666666667,24.7256666666667,32.032007
"463",463,2009,5,78.125,10.4597,303,39.8511612903226,26.3445806451613,80.625912
"464",464,2009,6,78.125,10.4597,303,36.8817,24.8907,46.728803
"465",465,2009,7,78.125,10.4597,303,35.0845483870968,24.824935483871,24.018004
"466",466,2009,8,78.125,10.4597,303,34.5896129032258,24.1742903225806,97.309684
"467",467,2009,9,78.125,10.4597,303,36.1192,24.1780666666667,197.271547
"468",468,2009,10,78.125,10.4597,303,33.3753548387097,22.7478064516129,174.828523
"469",469,2009,11,78.125,10.4597,303,27.7861333333333,21.2873,407.696645
"470",470,2009,12,78.125,10.4597,303,27.8197741935484,19.9323870967742,157.955952
"471",471,2010,1,78.125,10.4597,303,30.2194193548387,17.8365806451613,35.882378
"472",472,2010,2,78.125,10.4597,303,33.9412857142857,17.8158928571429,0.272941
"473",473,2010,3,78.125,10.4597,303,38.1193548387097,20.513064516129,1.833344
"474",474,2010,4,78.125,10.4597,303,39.9906333333333,25.7691666666667,36.450576
"475",475,2010,5,78.125,10.4597,303,40.2023548387097,26.6919032258065,47.030066
"476",476,2010,6,78.125,10.4597,303,35.8914,24.9205666666667,115.770997
"477",477,2010,7,78.125,10.4597,303,35.1336774193548,24.4534838709677,39.349939
"478",478,2010,8,78.125,10.4597,303,34.7071612903226,24.271064516129,142.245492
"479",479,2010,9,78.125,10.4597,303,34.2514,23.4857,200.390623
"480",480,2010,10,78.125,10.4597,303,32.4295161290323,22.5793225806452,357.673618
"481",481,2010,11,78.125,10.4597,303,28.1156666666667,21.3637,442.350731
"482",482,2010,12,78.125,10.4597,303,27.8372258064516,19.4443225806452,98.882131
"483",483,2011,1,78.125,10.4597,303,28.3476129032258,16.5087741935484,26.085662
"484",484,2011,2,78.125,10.4597,303,30.6031785714286,16.9508928571429,37.125214
"485",485,2011,3,78.125,10.4597,303,34.9152258064516,18.5119032258065,8.119579
"486",486,2011,4,78.125,10.4597,303,35.5864,22.6453333333333,134.572218
"487",487,2011,5,78.125,10.4597,303,37.2636451612903,23.9955483870968,39.296716
"488",488,2011,6,78.125,10.4597,303,34.5268,23.289,102.78052
"489",489,2011,7,78.125,10.4597,303,33.8632580645161,23.3061612903226,57.63875
"490",490,2011,8,78.125,10.4597,303,32.981935483871,23.2031935483871,134.031498
"491",491,2011,9,78.125,10.4597,303,33.3981,22.6757333333333,118.746746
"492",492,2011,10,78.125,10.4597,303,29.3293548387097,21.5199032258064,568.326222
"493",493,2011,11,78.125,10.4597,303,26.2251333333333,18.6855333333333,271.255939
"494",494,2011,12,78.125,10.4597,303,26.7989677419355,17.1292903225806,93.88847
"495",495,2012,1,78.125,10.4597,303,27.6627419354839,14.8056129032258,15.430645
"496",496,2012,2,78.125,10.4597,303,31.9689655172414,16.245724137931,5.577282
"497",497,2012,3,78.125,10.4597,303,35.0888387096774,20.1783870967742,50.349994
"498",498,2012,4,78.125,10.4597,303,36.1821666666667,22.8801666666667,264.694983
"499",499,2012,5,78.125,10.4597,303,37.2917419354839,24.5323870967742,49.036783
"500",500,2012,6,78.125,10.4597,303,34.4269666666667,23.3875666666667,87.998785
"501",501,2012,7,78.125,10.4597,303,34.210935483871,23.2315161290323,70.932211
"502",502,2012,8,78.125,10.4597,303,32.1439032258064,22.6637096774194,239.817892
"503",503,2012,9,78.125,10.4597,303,32.1880333333333,22.4018,196.16257
"504",504,2012,10,78.125,10.4597,303,29.1312903225807,21.236064516129,695.031263
"505",505,2012,11,78.125,10.4597,303,28.5679333333333,18.6659333333333,96.756932
"506",506,2012,12,78.125,10.4597,303,28.2492903225806,17.5075161290323,106.656652
"507",507,2013,1,78.125,10.4597,303,29.4563870967742,16.0607741935484,11.243826
"508",508,2013,2,78.125,10.4597,303,30.2756071428571,17.5006428571429,206.585929
"509",509,2013,3,78.125,10.4597,303,33.0260967741935,19.6503225806452,127.408793
"510",510,2013,4,78.125,10.4597,303,37.4303666666667,23.6534666666667,34.64471
"511",511,2013,5,78.125,10.4597,303,38.9062258064516,25.192,26.566316
"512",512,2013,6,78.125,10.4597,303,31.9400333333333,22.9592,138.10072
"513",513,2013,7,78.125,10.4597,303,32.8772580645161,23.017,38.335416
"514",514,2013,8,78.125,10.4597,303,34.279935483871,22.9884838709677,58.117673
"515",515,2013,9,78.125,10.4597,303,32.5051,22.204,333.604972
"516",516,2013,10,78.125,10.4597,303,31.1379032258064,21.2027419354839,365.92023
"517",517,2013,11,78.125,10.4597,303,27.2566333333333,18.9378,266.861382
"518",518,2013,12,78.125,10.4597,303,26.2809032258064,16.646935483871,67.89893
"519",519,2014,1,78.125,10.4597,303,27.7132258064516,16.0563548387097,11.276438
"520",520,2014,2,78.125,10.4597,303,30.6182857142857,16.5419642857143,20.225144
"521",521,2014,3,78.125,10.4597,303,34.1935161290323,18.3832580645161,22.15119
"522",522,2014,4,78.125,10.4597,303,37.6433333333333,22.6511,6.851004
"523",523,2014,5,78.125,10.4597,303,36.2937419354839,24.1024838709677,279.483555
"524",524,2014,6,78.125,10.4597,303,36.9368,24.4739,29.110336
"525",525,2014,7,78.125,10.4597,303,34.0778709677419,23.3280322580645,116.07571
"526",526,2000,1,78.125,10.7719,181,29.8842903225806,18.0567741935484,60.275451
"527",527,2000,2,78.125,10.7719,181,32.5642413793103,20.409275862069,79.28696
"528",528,2000,3,78.125,10.7719,181,36.5240322580645,21.5255806451613,4.082108
"529",529,2000,4,78.125,10.7719,181,40.9031666666667,25.7362,35.048955
"530",530,2000,5,78.125,10.7719,181,38.9870967741935,26.0051612903226,77.089679
"531",531,2000,6,78.125,10.7719,181,35.6643333333333,24.7807666666667,7.129096
"532",532,2000,7,78.125,10.7719,181,36.3082580645161,24.4608387096774,10.029315
"533",533,2000,8,78.125,10.7719,181,35.5629032258065,24.3541935483871,37.297723
"534",534,2000,9,78.125,10.7719,181,35.1931666666667,24.1449,215.753458
"535",535,2000,10,78.125,10.7719,181,33.6002580645161,22.4380967741935,113.314519
"536",536,2000,11,78.125,10.7719,181,30.0273666666667,19.9631,147.673403
"537",537,2000,12,78.125,10.7719,181,29.0614516129032,16.9758709677419,103.187368
"538",538,2001,1,78.125,10.7719,181,30.8687096774194,19.0755161290323,23.769092
"539",539,2001,2,78.125,10.7719,181,35.51375,18.7452142857143,4.281237
"540",540,2001,3,78.125,10.7719,181,38.4252903225806,22.0325161290323,2.570629
"541",541,2001,4,78.125,10.7719,181,37.3113666666667,24.7663666666667,145.443547
"542",542,2001,5,78.125,10.7719,181,40.2174516129032,26.5701290322581,65.40469
"543",543,2001,6,78.125,10.7719,181,36.1028666666667,24.9781666666667,189.076441
"544",544,2001,7,78.125,10.7719,181,35.7692580645161,24.7853225806452,111.712042
"545",545,2001,8,78.125,10.7719,181,35.9303548387097,24.7952580645161,23.408606
"546",546,2001,9,78.125,10.7719,181,36.4777333333333,24.3830333333333,203.489109
"547",547,2001,10,78.125,10.7719,181,32.9795161290323,23.4546774193548,391.982776
"548",548,2001,11,78.125,10.7719,181,30.7234,21.7942666666667,309.58787
"549",549,2001,12,78.125,10.7719,181,29.4308387096774,18.4700967741935,159.37901
"550",550,2002,1,78.125,10.7719,181,31.3680967741935,18.8504838709677,25.176725
"551",551,2002,2,78.125,10.7719,181,32.2465357142857,18.7696428571429,65.169486
"552",552,2002,3,78.125,10.7719,181,38.2138709677419,20.7521612903226,21.960637
"553",553,2002,4,78.125,10.7719,181,40.2130333333333,25.2497,21.550365
"554",554,2002,5,78.125,10.7719,181,40.5434838709677,26.4424838709677,107.240266
"555",555,2002,6,78.125,10.7719,181,36.6276666666667,25.4153333333333,54.141996
"556",556,2002,7,78.125,10.7719,181,37.4313225806452,25.1555806451613,27.530194
"557",557,2002,8,78.125,10.7719,181,36.3443870967742,24.8396451612903,45.7168
"558",558,2002,9,78.125,10.7719,181,37.9826333333333,24.377,85.843587
"559",559,2002,10,78.125,10.7719,181,33.3164838709677,23.195064516129,329.41216
"560",560,2002,11,78.125,10.7719,181,30.3596333333333,21.2855666666667,294.862768
"561",561,2002,12,78.125,10.7719,181,30.9868064516129,17.8228387096774,87.839129
"562",562,2003,1,78.125,10.7719,181,32.1894516129032,18.0240967741935,3.759384
"563",563,2003,2,78.125,10.7719,181,35.12075,20.2903928571429,14.659882
"564",564,2003,3,78.125,10.7719,181,37.6807096774194,21.4160967741935,42.997748
"565",565,2003,4,78.125,10.7719,181,39.8176,25.5291666666667,30.172925
"566",566,2003,5,78.125,10.7719,181,40.8056129032258,27.1278709677419,90.365082
"567",567,2003,6,78.125,10.7719,181,37.8998333333333,26.1543666666667,41.461376
"568",568,2003,7,78.125,10.7719,181,35.6541935483871,25.1602580645161,60.556125
"569",569,2003,8,78.125,10.7719,181,35.6183548387097,24.7096129032258,63.318156
"570",570,2003,9,78.125,10.7719,181,37.8668333333333,24.4123,40.027995
"571",571,2003,10,78.125,10.7719,181,33.0903548387097,23.307064516129,260.006908
"572",572,2003,11,78.125,10.7719,181,29.0267,20.8125666666667,324.68375
"573",573,2003,12,78.125,10.7719,181,30.6138709677419,18.7479677419355,24.156198
"574",574,2004,1,78.125,10.7719,181,31.9683548387097,18.2365806451613,31.916143
"575",575,2004,2,78.125,10.7719,181,34.6717931034483,18.0525517241379,7.867244
"576",576,2004,3,78.125,10.7719,181,38.9053548387097,21.202064516129,18.310257
"577",577,2004,4,78.125,10.7719,181,40.8312333333333,26.3149,97.700213
"578",578,2004,5,78.125,10.7719,181,34.911064516129,24.907,341.868646
"579",579,2004,6,78.125,10.7719,181,34.7677666666667,24.3201333333333,63.823732
"580",580,2004,7,78.125,10.7719,181,36.0676129032258,24.1798709677419,50.290768
"581",581,2004,8,78.125,10.7719,181,36.6683548387097,24.6133225806452,20.776178
"582",582,2004,9,78.125,10.7719,181,34.3211333333333,24.0633,361.556613
"583",583,2004,10,78.125,10.7719,181,30.8044838709677,22.6751612903226,574.287939
"584",584,2004,11,78.125,10.7719,181,27.5338666666667,20.5356,295.862715
